Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2011/10/28,47,15.9,20.6,0.4,,,NE,54,NE,43,74,1014.7,,19.7,No,No
2011/10/28,6,13.5,30.9,0,,,WSW,54,N,33,29,1007.1,7,29.2,No,Yes
2011/10/28,28,15.8,27.4,0,5.8,2,WSW,46,WSW,24,69,1009,8,21.4,No,Yes
2011/10/28,36,10.2,19.7,10.4,,,SSW,43,SSE,26,54,,,16.6,Yes,No
2011/10/28,17,11.9,21.7,2,,,N,37,NNW,17,65,1005.8,,20.6,Yes,Yes
2011/10/29,37,17.6,28.2,0,6.2,5.1,NNE,35,ESE,11,69,1008.9,,24.1,No,No
2011/10/29,45,13.7,28.8,0,,,NW,26,N,6,58,1009.8,,27.8,No,No
2011/10/29,9,12.7,24.1,0.6,5.5,,W,52,WNW,20,61,1010.1,8,22.3,No,Yes
2011/10/29,23,7.6,11.4,5.6,,,NW,52,W,17,,,,,Yes,Yes
2011/10/29,33,11.9,13.6,4.4,,6.1,WNW,46,S,20,88,1016.4,8,12.2,Yes,Yes
2011/10/29,1,12.4,17.6,0,3.6,8.2,,,ESE,17,60,1022.5,2,17.1,No,No
2011/10/29,3,20.9,33.4,0.2,8.2,4.9,S,52,SE,26,28,1010.1,6,32.4,No,No
2011/10/30,23,2.6,9.6,2.8,,,SSW,54,WSW,20,77,,,6,Yes,No
2011/10/30,20,8.8,22.2,0,6,12.5,SSW,43,S,22,25,1021.5,1,20.6,No,No
2011/10/30,8,21.6,30.8,0,5.6,11.1,ESE,35,ESE,24,54,1009,2,29.7,No,No
2011/10/31,24,13.3,21.2,11.6,,,,,SE,7,58,,5,20.8,Yes,Yes
2011/10/31,30,10.4,24.3,1.4,,,ENE,35,ENE,7,41,,,23.8,Yes,No
2011/10/31,42,5.3,24.7,0,5.6,12,WSW,37,SSW,17,25,1018.8,2,23.8,No,No
2011/10/31,31,14.4,29.6,0,9.2,12.5,E,35,E,17,30,1016.3,3,28.9,No,No
2011/11/1,10,11.7,29.1,0,9,,SW,31,SW,13,18,1015.2,7,27.5,No,No
2011/11/1,24,12.3,20,3,,,,,SE,4,65,,6,19.4,Yes,No
2011/11/1,6,8.4,22.1,0,,,SSW,44,SW,20,45,1017.9,2,21,No,No
2011/11/1,39,22.8,30.5,0,11,11.8,E,43,ENE,30,58,1011,1,28.2,No,No
2011/11/1,28,7,22.8,0,5,11.8,SE,46,NW,15,29,1021,4,21.8,No,No
2011/11/1,1,14.1,21.4,0,6.6,8.4,,,ESE,31,73,1021.5,3,18.8,No,No
2011/11/2,10,13.4,29.2,0,10.2,,SW,37,WSW,19,12,1011.6,1,28.3,No,No
2011/11/2,34,11.4,26.3,0.2,3.8,,ESE,46,SE,30,43,1008.1,,24.2,No,No
2011/11/2,47,14.1,20.1,0.2,,,SSE,35,SE,20,63,1009.4,7,18.9,No,Yes
2011/11/2,35,11.8,18.7,0,4,8,WNW,48,WSW,22,69,1012,6,16.7,No,Yes
2011/11/2,28,3.4,22,0,4.8,11.9,W,31,WSW,15,44,1018.1,2,21.4,No,No
2011/11/2,15,8.4,16.1,0.8,2.6,8.9,SSW,57,W,22,35,1008.8,,15.4,No,No
2011/11/2,17,8,19.5,0,,,S,33,S,11,30,1008.9,,18.1,No,No
2011/11/2,3,14,30.2,0,6.4,6.6,S,39,ESE,13,20,1010.2,6,29.9,No,No
2011/11/3,35,7.6,17.2,1.8,2.8,7.5,WNW,44,W,30,52,1014.9,7,15.5,Yes,No
2011/11/3,12,10.4,16.6,4.4,1.6,6.4,SSW,31,SW,17,80,1018.9,,15.4,Yes,No
2011/11/3,0,13.3,24.2,0,5.4,7.5,SSE,30,ESE,11,47,1017.5,,23,No,No
2011/11/3,13,25.5,30.8,0,8,0.7,NNW,24,N,9,65,1006.4,6,30.3,No,No
2011/11/4,5,8.3,22.1,0.2,,,S,26,S,13,59,1017.1,,19.8,No,No
2011/11/4,6,5.5,24.9,0,,,SSE,28,ESE,13,36,1016.5,1,23.5,No,No
2011/11/4,14,20.9,25.6,0,,,SE,43,SE,28,65,1015.5,,22.9,No,No
2011/11/4,31,17.6,23.9,7.2,3.6,7.2,SSW,39,WSW,19,60,1005.6,5,21,Yes,No
2011/11/4,43,15.6,19.9,12.8,,,W,39,W,22,70,1003,,18.5,Yes,No
2011/11/4,13,25.2,34.1,0,3.6,10.2,NNE,39,NNE,26,51,1006.2,2,32.7,No,No
2011/11/5,34,11.2,28.9,0,,,ENE,30,NE,19,40,1014,,27.3,No,No
2011/11/5,47,15.6,26.7,0,,,NE,50,NE,39,80,1014.1,,20.1,No,No
2011/11/5,9,4.5,29.6,0,5.6,11,,,NW,22,22,1013.4,1,28.9,No,No
2011/11/5,6,7.2,30.7,0,,,NE,31,N,13,19,1011.4,1,29,No,No
2011/11/5,35,7.1,25.8,0,3.6,9.8,ESE,30,ENE,17,50,1011.2,1,25.2,No,No
2011/11/5,39,22.1,30.1,0,6.2,5,ENE,44,ENE,31,58,1011.3,5,28.1,No,No
2011/11/5,46,13.1,21.6,3.6,,,WNW,31,SW,13,54,1007,,19.8,Yes,No
2011/11/6,4,12.9,33.8,0,,,NW,30,NNE,20,45,1008.6,,28.7,No,No
2011/11/6,10,20,30.5,0,15.6,,NNE,46,N,26,45,1009.8,7,27.2,No,No
2011/11/6,26,16.9,25,0,,,NNE,44,NE,26,84,1009.8,,21.2,No,No
2011/11/6,14,16.6,26.4,0,,,NNE,39,NNE,31,54,1014.8,,24.8,No,No
2011/11/6,28,16,24.7,0.3,8.3,9.4,W,39,WSW,17,46,1010.1,4,23,No,No
2011/11/7,48,18.5,38.7,0,11.6,12,WSW,76,NNW,26,14,1004.8,1,37.7,No,No
2011/11/8,11,17.7,27.1,0,4,11.9,NE,56,NNE,35,58,1013.4,3,25.5,No,No
2011/11/8,7,18,27.6,0,7.4,13.1,NNE,28,NE,11,46,1016.1,1,26.7,No,No
2011/11/8,8,22.3,30.4,1.6,7.8,9.9,SE,37,ESE,24,48,1011.3,2,29.7,Yes,No
2011/11/8,22,15.7,26.3,11.2,6.6,7.4,NNW,37,NNW,19,53,1007.4,4,25.4,Yes,No
2011/11/8,29,14.8,21.2,9,,10.6,WSW,65,WSW,30,70,1010.7,7,17,Yes,Yes
2011/11/8,13,23.2,32.7,13.2,6,6.3,S,30,WNW,19,58,1008,7,32,Yes,No
2011/11/9,34,17.4,34.2,8,6,,N,31,N,9,44,1010.4,,33.2,Yes,No
2011/11/9,42,17,32.7,0.2,4.8,7.5,W,56,NW,26,36,1009.5,5,30.7,No,Yes
2011/11/9,33,14.7,27.7,0.2,5.2,8.2,W,70,WSW,31,88,1004.2,7,17.7,No,Yes
2011/11/9,1,10.2,19.9,7.4,6.4,8.1,,,WSW,31,62,1014.2,5,18,Yes,No
2011/11/9,17,12.6,21.3,4.4,,,N,33,NW,11,88,1006.1,,19.2,Yes,Yes
2011/11/10,4,19.9,28.6,0,,,WSW,59,WSW,35,33,1011.7,,27.6,No,No
2011/11/10,11,18.3,31.5,0,5,7.7,NE,33,NE,28,62,1011.8,7,25.6,No,No
2011/11/10,27,14.8,21.5,0,7,10.8,ESE,26,SE,15,65,1020.4,6,20.5,No,No
2011/11/10,38,23.3,29.4,0.4,10.2,5,SW,59,SW,20,53,1011.5,6,26.8,No,No
2011/11/10,40,15.3,21.9,15.8,,,W,50,WNW,28,38,1012.7,,20.8,Yes,Yes
2011/11/10,35,14.6,20.5,31.2,7,6.9,W,57,WSW,33,45,1014.1,3,20.2,Yes,No
2011/11/10,12,9.1,19.7,10.6,6,11.7,WNW,50,W,24,54,1017,,18.1,Yes,No
2011/11/10,14,20.4,28.7,0,,,NW,41,N,31,70,1013.7,,23.9,No,No
2011/11/10,28,7.4,21.6,2,9,11.9,SW,50,W,24,34,1019.2,5,21.3,Yes,No
2011/11/11,10,13.4,31.6,0,8.4,,ESE,31,SW,11,14,1017.4,1,30.3,No,No
2011/11/11,11,18.7,23.7,0,5.2,2.2,SSW,41,S,24,72,1021.5,7,22,No,No
2011/11/11,21,15.9,34.4,0,7,13.2,NNE,43,NE,4,24,1015.1,5,33.3,No,No
2011/11/11,24,,29.8,0,,,,,,,,,,,No,No
2011/11/11,26,16.7,23.8,0,,,ENE,35,E,22,64,1022.4,,21.4,No,No
2011/11/11,27,15.4,22.5,0,5.8,8.3,WSW,31,SW,24,63,1018.5,6,21.1,No,No
2011/11/11,19,7.9,23.1,0,5.4,10.3,NW,31,N,13,40,1020.4,8,22.2,No,No
2011/11/11,1,15.1,19.5,2.6,4,7.1,,,SSE,11,63,1018.8,6,18.3,Yes,No
2011/11/12,26,18.5,23.5,0,,,NNE,31,ENE,11,79,1015.2,,22.4,No,Yes
2011/11/12,47,17.9,22.1,0,,,NE,30,N,13,81,1015.1,,20.4,No,No
2011/11/12,23,5.8,17.1,0,,,SW,39,WSW,11,41,,,16.6,No,No
2011/11/12,33,12.6,19.5,0,3.8,9.2,WNW,26,SSW,11,65,1018.4,4,17.7,No,No
2011/11/12,8,22.7,30.6,0,8.2,8.2,SE,39,SE,26,55,1011.5,2,29.2,No,Yes
2011/11/12,14,21.2,28.1,1,,,NNE,28,NE,9,58,1016.9,,26.4,No,No
2011/11/12,29,11.4,24.6,0,,12.7,,,SW,22,40,1017,,22.8,No,No
2011/11/13,26,18.3,23.8,3.6,,,SSW,24,E,11,83,1014.1,,21.8,Yes,No
2011/11/13,9,8.2,26.7,0,5.8,9.8,WNW,35,W,20,25,1012.8,4,26.2,No,No
2011/11/13,1,15,22,0,4.6,4.7,,,W,28,57,1012.1,4,21,No,No
2011/11/13,31,17.1,22.8,0,8,4.9,W,31,WSW,17,60,1016.8,7,21.1,No,No
2011/11/14,26,18.4,30.6,0,,,SSW,63,NNE,30,75,1005.8,,23.5,No,No
2011/11/14,45,15.6,37.1,0,4.8,11.6,NW,46,NW,24,24,1007,6,36.3,No,No
2011/11/14,40,13.1,30.2,0,,,NNW,57,WNW,22,24,1006.7,,29.5,No,No
2011/11/14,5,10.9,21.4,0,,,W,54,W,31,50,1009.7,4,20.7,No,No
2011/11/14,6,14.4,26,1.6,,,WNW,52,W,35,32,1009.3,3,25.3,Yes,No
2011/11/14,19,15.1,25.2,0.2,3.4,9.6,W,56,W,24,44,1009,7,22.7,No,No
2011/11/14,18,15.9,26,4.2,3.4,9.6,W,56,W,24,34,1008.3,7,25.7,Yes,No
2011/11/14,14,21.3,28.4,0,,,NNE,50,NNE,37,70,1012.9,,25.1,No,No
2011/11/14,32,18.3,24.1,0,5.6,7.5,W,48,WSW,28,59,1016.9,6,21.9,No,No
2011/11/14,43,14.6,20.4,6.6,,,WSW,52,W,30,58,1015.4,,18.8,Yes,No
2011/11/15,30,16.2,30.9,0,,,ENE,30,NE,15,38,,,30.1,No,No
2011/11/15,47,17,22.1,0,,,NE,50,NE,37,73,1016,,21,No,No
2011/11/15,9,8.3,29.5,0,9,,NNW,41,NW,24,22,1014.9,,28.7,No,No
2011/11/15,32,10,25.6,0,6.4,12.9,WSW,39,SW,28,34,1016.3,1,24.3,No,No
2011/11/15,3,23.7,33.9,0,11.8,0.9,SE,41,SSE,26,19,1009,7,33.1,No,No
2011/11/16,21,25.5,37.1,0,12.8,7.1,NNW,44,N,19,17,1012.5,7,36.6,No,No
2011/11/16,24,18,25,0,,,,,SE,6,78,,8,22,No,No
2011/11/16,37,19.1,22.1,0,10,1.1,S,65,SSW,22,73,1018.7,,20.7,No,Yes
2011/11/16,42,14,24.6,0,9,2,S,52,ESE,13,43,1016.8,7,23.5,No,No
2011/11/16,35,13.1,17.6,14.4,6.2,3,S,31,E,11,58,1019.7,8,16.5,Yes,No
2011/11/16,36,11.8,33.4,0,,,WNW,46,NW,20,18,,,32.1,No,No
2011/11/16,13,25.7,32.3,0,5,4.3,NW,31,WSW,13,78,1007.8,6,28.4,No,No
2011/11/17,2,12.8,27.5,0.2,,,S,20,SSE,11,52,1015.4,,26.3,No,No
2011/11/17,11,20.6,24.9,0,5,3.5,SW,28,ESE,15,75,1016.9,7,24.3,No,No
2011/11/17,21,20.2,33.3,0,11.8,5.2,NNE,43,N,28,29,1013.9,7,32,No,No
2011/11/17,40,12.3,25,0,,,ENE,46,ENE,15,45,1016,,23.7,No,No
2011/11/17,14,21.1,28.1,0,,,NNW,26,NE,17,66,1016.3,,25.2,No,No
2011/11/17,28,14.3,32,0,7.2,12.4,NW,44,W,20,18,1011.6,3,31,No,No
2011/11/17,43,14.9,19.3,8,,,NW,48,WNW,20,97,1005.7,,15.1,Yes,Yes
2011/11/18,5,16.2,30.7,0,,,W,78,NNW,28,40,1009.5,2,28.8,No,Yes
2011/11/18,19,14.2,34,0,8,8.9,SW,93,NNW,41,27,1008.8,6,33.1,No,Yes
2011/11/18,43,10.8,18.8,5.8,,,WSW,43,WSW,20,57,1016.4,,17.4,Yes,No
2011/11/18,13,23.3,32.9,30.6,7,11.3,WNW,28,WNW,15,51,1006.1,2,32.1,Yes,No
2011/11/19,27,17.5,21.3,1.4,6.8,11.4,SE,44,SE,24,54,1019.8,5,20.3,Yes,No
2011/11/19,35,18.4,21.1,6.6,6.8,0.1,S,48,NNE,17,,,8,,Yes,Yes
2011/11/19,33,13.6,17.9,5.6,7.2,5.8,SW,28,SW,17,67,1013.7,8,16.5,Yes,Yes
2011/11/19,29,9.8,26.5,0,,13,ESE,39,SSE,19,23,1018.2,,25.5,No,No
2011/11/19,13,25.2,32.2,0.8,6.2,8.7,NNW,37,NW,22,70,1006,6,30.8,No,No
2011/11/20,42,18.3,22.2,6.8,7.4,1.7,,,WSW,28,44,1013.9,7,19.7,Yes,Yes
2011/11/20,18,13.1,23.3,,2.4,11.9,W,57,W,33,28,1012.9,,22,,Yes
2011/11/20,12,5.6,19.3,1.2,4.4,11.6,W,54,W,35,57,1015.5,,17.7,Yes,No
2011/11/20,8,23.2,30,0.8,8.6,7.1,SE,33,ESE,24,58,1010.5,2,29,No,Yes
2011/11/21,10,13.8,21.6,2.6,2,,E,28,SW,11,63,1015,8,18.2,Yes,Yes
2011/11/21,47,14.9,21.5,1.8,,,WNW,48,NE,35,79,1014.6,8,19.5,Yes,No
2011/11/21,35,9.2,21.3,0.2,7.6,11.5,WSW,44,W,20,50,1014.1,1,20.3,No,No
2011/11/21,44,7.6,21.7,0,6.8,11.9,SSW,26,NW,9,44,1015,6,20.7,No,No
2011/11/21,29,14.7,30.3,0,,13.1,ESE,54,WSW,13,21,1014.2,1,29.2,No,No
2011/11/21,36,7.3,26.5,0,,,S,41,S,13,26,,,24.9,No,No
2011/11/21,3,14.9,18.1,3.8,0.4,0,S,28,SE,15,97,1007.5,8,17.4,Yes,Yes
2011/11/22,30,17.4,20.7,7.4,,,SSW,35,SSE,13,98,,,19.1,Yes,Yes
2011/11/22,40,8.7,19,0,,,WSW,35,WSW,9,74,1011.2,,13.1,No,Yes
2011/11/22,35,9.4,21.1,0,6,1.8,WSW,39,W,26,44,1009.2,8,20.3,No,No
2011/11/22,36,7.2,27.1,0,,,ESE,48,E,13,22,,,26,No,No
2011/11/22,17,12.3,19.9,0.4,,,NNW,41,NNW,20,62,1005.2,,17.1,No,No
2011/11/23,34,14,17.1,36.4,2.4,,S,30,S,11,99,1019.4,,16.5,Yes,Yes
2011/11/23,45,15.5,17.7,6.8,1.8,0,SSE,52,SE,26,94,1017.6,8,17,Yes,Yes
2011/11/23,40,9.2,22.1,5.6,,,E,46,SE,13,35,1016.8,,21.7,Yes,No
2011/11/23,23,3.4,13,1.6,,,E,46,E,7,54,,,11.1,Yes,No
2011/11/23,35,8.9,18.7,0,3,10.3,SSW,41,SSE,20,55,1022.5,6,17.2,No,No
2011/11/23,32,16.2,35.9,0,11,13.2,NE,54,N,20,9,1012.9,0,35.5,No,No
2011/11/23,31,17.7,36.3,0,11,13.2,NE,50,NNE,17,13,1012.4,0,35.3,No,No
2011/11/24,19,7.6,23.2,0,5.6,13.6,S,35,S,20,35,1022.8,1,21.7,No,No
2011/11/24,31,20,37.2,0,11.2,10.8,NE,44,NW,19,23,1010.9,7,33.1,No,No
2011/11/24,36,13.1,33.2,0,,,NE,50,NE,26,9,,,31.8,No,No
2011/11/24,15,8.7,22.6,0,6.8,13.4,ESE,33,ESE,17,52,1026.8,,19.7,No,No
2011/11/24,13,25.2,33.3,0.4,6.6,3.5,,,E,19,55,1005.8,7,32.8,No,No
2011/11/25,2,15,20,11,,,,,,,,,,,Yes,Yes
2011/11/25,4,13.4,19.6,7.8,,,ESE,26,E,15,90,1020,,18.1,Yes,Yes
2011/11/25,27,17.4,23.8,0,6.6,2.8,SE,33,SE,19,92,1019,8,19.1,No,No
2011/11/25,20,14.8,28.2,21.2,5.4,11,N,48,N,30,31,1011.3,5,26,Yes,No
2011/11/25,0,15.3,18.7,3,5,0,SW,37,SW,19,75,1013.6,,17.4,Yes,Yes
2011/11/26,2,15,25,44,,,,,,,,,,,Yes,Yes
2011/11/26,30,15.4,31,51.6,,,NW,44,N,9,52,,,29,Yes,Yes
2011/11/26,0,14.9,21.6,6,,5.3,SW,41,SW,19,63,1011.7,,20.1,Yes,Yes
2011/11/27,10,13.5,30.2,0,8.4,,WSW,30,SW,15,27,1011.7,1,28.6,No,No
2011/11/27,34,15.1,30.1,2.6,,,W,50,SSW,15,39,1008.1,,28.3,Yes,No
2011/11/27,35,12.7,21.4,12,4.6,9.9,W,70,W,39,61,1009.9,1,21.1,Yes,No
2011/11/27,28,7.5,26.8,1.4,4,11.5,WNW,31,WSW,15,37,1012.6,5,24.9,Yes,No
2011/11/28,2,12,31.5,0,,,NNE,35,NW,11,29,1013.3,,29.6,No,No
2011/11/28,4,13.2,31.4,0,,,ENE,31,NNE,19,34,1014.4,,30.3,No,No
2011/11/28,26,16.7,25.4,0,,,NE,50,NE,24,81,1016.1,,22.4,No,No
2011/11/28,27,19.6,24.1,0,5.6,2.6,NNE,33,N,11,65,1019.1,7,22.6,No,Yes
2011/11/28,40,9.3,27.8,0,,,W,33,NW,15,35,1014.9,,27.4,No,No
2011/11/28,48,19.7,37.7,0,14.8,9.3,NNW,65,NNW,28,8,1006.2,7,36.1,No,No
2011/11/29,4,15.4,31.2,0,,,E,26,ENE,11,54,1012.8,,30.1,No,No
2011/11/29,37,19.7,26.2,0,9.4,8,NE,65,NE,22,76,1014.2,,24.6,No,No
2011/11/29,23,12.1,21.3,0,,,NW,57,N,19,63,,,19.5,No,Yes
2011/11/29,18,18.4,34.7,0,6.8,1.6,N,70,WNW,22,15,1003.7,7,33.9,No,Yes
2011/11/29,33,13.6,26.3,0.4,1.6,1.6,NW,57,NNW,20,48,1002.4,8,25.3,No,Yes
2011/11/29,46,8.5,19.3,1.8,,,SSE,50,SSE,26,46,1020.7,,17.7,Yes,No
2011/11/29,36,9.2,20.3,0.4,,,SSW,50,SSW,31,35,,,18.7,No,No
2011/11/29,15,11.8,28.9,0.2,2.4,5.2,NW,63,NNE,15,43,1000.2,,28.1,No,Yes
2011/11/30,12,9.7,17.5,21,8.6,11.6,SW,56,WSW,30,49,1017.1,,16.2,Yes,Yes
2011/12/1,30,14.3,22.1,1.6,,,SSE,37,SE,11,46,,,20.3,Yes,No
2011/12/1,34,14.2,21.9,0.8,4.8,,SSE,43,ESE,15,46,1020.4,,20.4,No,No
2011/12/1,38,15.7,18.8,9.8,9,8.7,,,S,26,58,1021.3,5,18.4,Yes,Yes
2011/12/1,42,7.7,23.1,1.8,4.8,13.6,SW,39,SSW,26,17,1018.6,1,22,Yes,No
2011/12/1,46,10.4,29.9,0,,,SSE,41,E,15,23,1017.5,,29.2,No,No
2011/12/1,13,27.2,34,0,5.8,8.9,NE,63,WNW,19,61,1004.8,7,33.4,No,Yes
2011/12/2,9,9.3,19.9,0,5.2,7.4,SSE,43,NNW,11,35,1018.1,4,19.1,No,No
2011/12/2,23,0.9,10.7,0,,,E,28,NNE,7,78,,,8.6,No,No
2011/12/2,5,5.4,18.5,0,,,SE,48,SE,24,55,1020.7,,17.5,No,No
2011/12/2,1,16.2,22.1,0,8,12.8,,,ESE,28,64,1020.3,2,20.5,No,No
2011/12/2,31,17.6,34.9,0,10.8,13.1,E,46,ENE,13,17,1010.8,1,33.7,No,No
2011/12/2,15,5.8,18.9,0.4,3.8,11.9,NNE,28,SE,15,47,1020.7,,17.2,No,No
2011/12/2,13,22.4,33.6,17.6,8.8,7.9,ESE,41,SSW,11,57,1003.9,7,32,Yes,No
2011/12/3,21,14.2,27.1,0,7.6,11.4,E,31,ESE,9,41,1014.5,6,25.4,No,No
2011/12/3,30,10.2,25.7,0.2,,,SE,24,NE,9,38,,,24.9,No,No
2011/12/3,34,9.1,25,0,,,E,31,ENE,6,37,1015.9,,23.6,No,No
2011/12/3,42,11,26.8,0,4,12.3,E,28,SSW,13,31,1014.9,5,25.3,No,No
2011/12/3,7,15.8,27.1,0,7,12.2,E,30,E,13,44,1014.9,2,25.3,No,No
2011/12/3,0,12.9,25.7,0,,13.5,SSE,48,S,13,36,1018.6,,24.1,No,No
2011/12/3,22,11.9,19.5,0,5.6,3.4,S,44,S,28,46,1021.2,6,18.7,No,No
2011/12/4,47,13.5,16.8,0.6,,,S,67,S,50,65,1016.5,8,15.8,No,No
2011/12/4,5,7,14.7,0,,,SSE,57,SSE,41,58,1021.4,6,13,No,No
2011/12/4,35,8.9,17.5,0,5,9.9,SSE,41,S,30,50,1021.5,5,16.3,No,No
2011/12/4,19,10.1,15.9,0,4.6,2.3,SSE,54,S,33,55,1022.9,7,14.5,No,No
2011/12/4,20,11.2,25.4,0,10.8,13.4,SSE,48,SSE,19,18,1018.5,0,24,No,No
2011/12/4,22,9.6,17.9,0,4,5.4,SSE,52,SSE,30,44,1024,3,16.8,No,No
2011/12/4,29,25.2,36.5,0,,6.1,ENE,54,SW,22,15,1005.8,,33.9,No,No
2011/12/5,4,8.7,19.9,6.4,,,SW,33,SSE,17,64,1019.8,,15.9,Yes,No
2011/12/5,44,5,20.5,0,2.6,13.8,ESE,39,ESE,15,42,1019.4,1,20,No,No
2011/12/5,1,18.4,22,2.6,6,6.5,,,ESE,31,83,1010.3,4,20.8,Yes,No
2011/12/6,24,11.8,20.4,1.6,,,,,SE,9,48,,7,19.4,Yes,No
2011/12/6,37,12.6,19.1,5.4,2.8,0.5,ESE,30,SE,17,58,1017.9,,17.4,Yes,Yes
2011/12/6,23,-0.8,10.5,0,,,ESE,37,ENE,13,71,,,7.9,No,No
2011/12/6,8,23.7,31.4,0,5.4,10,NE,30,NE,17,74,1004.7,6,29.2,No,No
2011/12/6,15,7.9,19.5,0,3,11.6,S,33,SE,19,98,1019.7,,19.4,No,No
2011/12/7,2,12.6,26.6,0,,,W,28,SSW,13,38,1010.4,,25.2,No,No
2011/12/7,34,12.1,20.5,0,1.6,,SE,30,E,9,54,1013.8,,19.8,No,Yes
2011/12/7,6,10.7,28.5,0,,,E,28,SSE,6,25,1010.2,6,26.6,No,No
2011/12/7,18,12.9,29.3,0,6.4,13.3,N,41,NE,13,23,1010.1,6,28,No,No
2011/12/7,20,15,32,0,8.8,13,SE,39,SE,19,15,1008.5,1,31.4,No,No
2011/12/7,0,17,33.1,0,9.2,13.5,ESE,37,WSW,15,14,1008.2,,31.8,No,No
2011/12/7,32,17,27.5,21.8,4,8.1,,,SSW,30,46,1001.6,5,26.8,Yes,No
2011/12/8,30,15.1,20.2,14.4,,,N,17,SSW,6,98,,,18.4,Yes,Yes
2011/12/8,22,10.1,30.1,0,6.2,10.3,SSW,33,S,19,42,1005.7,6,27.7,No,No
2011/12/9,21,16.2,26.2,17.8,7.8,5.5,NE,31,N,13,47,1009.2,7,25.9,Yes,Yes
2011/12/9,9,7.5,24.7,0,4,10.9,E,37,NE,17,35,1011,7,24,No,No
2011/12/9,40,7.9,24.6,0,,,NE,35,ENE,17,44,1010.7,,22.6,No,No
2011/12/10,10,16.4,29.1,11.2,3.6,,ENE,50,WNW,7,39,1004.5,7,27.6,Yes,No
2011/12/10,24,17.4,25.2,0,,,,,SE,7,70,,6,23.2,No,No
2011/12/10,28,14.9,23.7,3,0.8,6.8,W,41,W,24,51,1006,6,23.2,Yes,No
2011/12/11,4,14.5,28.1,0,,,WNW,39,N,13,90,1002.5,,20.6,No,Yes
2011/12/11,27,19.3,24.5,0.2,3.4,5.3,W,26,ESE,9,76,1011.9,7,23.5,No,No
2011/12/11,40,14.4,23,5.8,,,ENE,43,N,22,76,1001.5,,17.1,Yes,Yes
2011/12/11,23,8.2,14.5,8.6,,,W,35,WNW,7,90,,,12.5,Yes,Yes
2011/12/11,5,10,19.1,1.6,,,S,43,SSW,22,47,1006.7,5,17.5,Yes,No
2011/12/11,3,21.6,35.9,0,16.2,12.8,SE,39,SW,13,26,1004.8,3,34.7,No,No
2011/12/12,4,15.9,19.7,15.2,,,S,33,SE,9,82,1006.3,,18.9,Yes,Yes
2011/12/12,38,17.4,19,37.8,,0,S,56,S,30,82,1006.5,8,18.7,Yes,Yes
2011/12/12,47,16.8,18.3,37.6,,,S,50,S,31,86,1007.1,8,17.8,Yes,Yes
2011/12/12,19,7.9,19.2,0,5.8,7,SSW,44,S,20,46,1009.7,7,18,No,No
2011/12/12,7,21.3,32.9,10,3.2,10.2,W,33,W,15,41,999.1,4,32.4,Yes,No
2011/12/12,39,25.3,31.9,9.2,8.2,11.2,N,35,N,22,74,1002.5,7,31.2,Yes,No
2011/12/13,10,15.4,27.6,0,10.8,,SW,57,SW,22,22,1008.7,0,26,No,No
2011/12/13,11,14.9,24,4.8,2.6,9,S,35,SSE,24,67,1006.5,4,23.3,Yes,No
2011/12/13,30,16.3,24.6,1.8,,,SSE,30,NNW,4,51,,,23.7,Yes,Yes
2011/12/13,37,16.4,23.4,4.2,2,6.8,SSW,48,SSE,31,49,1007.9,,23.2,Yes,No
2011/12/13,23,4.5,14.7,0.6,,,SSE,33,SW,9,67,,,14.6,No,No
2011/12/13,1,15.9,18.7,1.2,4.8,0,,,SE,35,71,1013.3,8,18.3,Yes,Yes
2011/12/14,10,12.3,28.9,0,11,,SSW,46,WSW,17,12,1011.2,3,28,No,No
2011/12/14,34,12.3,22.6,1.8,3.3,,E,33,ESE,24,52,1015.7,,20.4,Yes,No
2011/12/14,38,15.2,20.3,0.2,8,10.5,S,56,S,33,60,1016.4,4,19.7,No,No
2011/12/14,45,15.6,22.7,0.4,5.6,9.5,S,46,SSE,31,44,1015.9,6,21.5,No,No
2011/12/14,23,1.8,11.8,0.2,,,SSE,28,N,7,80,,,8.9,No,No
2011/12/14,12,6,20.7,0,4,10.6,SSE,44,SE,19,46,1018.8,,19,No,No
2011/12/14,43,15.3,19.6,8.8,,,SE,44,SE,26,88,1014.2,,18.3,Yes,Yes
2011/12/15,4,14.3,23.4,0,,,ESE,28,ENE,9,55,1017.2,,23.2,No,No
2011/12/15,32,19.2,27.1,0,8,6.6,SE,46,ESE,24,48,1009.7,7,24.9,No,No
2011/12/16,6,13.8,31.5,0,,,SSE,35,ENE,13,28,1013.9,4,29.7,No,No
2011/12/16,19,12.2,27.7,0,6.4,11.2,,,SSE,20,45,1016.2,1,25.8,No,No
2011/12/16,8,24.7,28.8,0.6,4.2,0.9,S,35,SSE,9,84,1008.5,8,27.9,No,Yes
2011/12/17,4,14.7,23.4,0,,,E,31,ENE,7,51,1020.9,,22.9,No,No
2011/12/17,9,12.8,24.7,0,,,E,39,N,17,37,1017.6,,23.9,No,No
2011/12/17,39,25.1,30.5,0,8,8.7,ESE,52,E,31,57,1011,6,29,No,No
2011/12/17,29,13.5,30.9,0,,13,,,,,,,,,No,No
