,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
3676,2010-02-03,37,21.4,27.3,23.4,6.4,7.3,,,E,26.0,66.0,1014.3,4.0,27.2,Yes,Yes
3677,2010-02-08,37,21.0,27.6,3.4,1.8,2.3,,,E,22.0,70.0,1021.9,7.0,26.3,Yes,No
3678,2010-03-16,37,17.4,25.5,0.0,5.8,11.0,,,E,19.0,54.0,1022.7,1.0,25.1,No,No
3679,2010-04-29,37,13.4,24.6,0.0,5.0,10.7,,,WNW,17.0,35.0,1017.0,1.0,24.5,No,No
3680,2010-05-08,37,11.1,24.4,0.0,4.0,10.1,,,E,11.0,46.0,1019.3,1.0,22.6,No,No
3681,2010-05-12,37,10.5,18.9,0.0,8.0,10.2,,,S,26.0,29.0,1016.9,1.0,18.5,No,No
3682,2010-05-24,37,10.4,18.0,5.6,0.2,1.1,,,E,4.0,68.0,1015.7,7.0,17.8,Yes,No
3683,2010-05-25,37,12.1,16.9,0.8,,0.1,,,WNW,7.0,84.0,1006.3,7.0,16.8,No,Yes
3684,2010-06-01,37,11.7,19.7,12.4,2.6,3.6,,,S,19.0,60.0,1017.7,7.0,18.5,Yes,No
3685,2010-06-06,37,9.5,18.5,0.4,2.2,6.5,,,SW,22.0,70.0,1015.8,7.0,15.2,No,Yes
3686,2010-06-07,37,9.1,15.5,4.2,3.4,3.9,,,SSW,20.0,77.0,1023.0,7.0,14.3,Yes,No
3687,2010-06-29,37,4.7,14.4,0.0,2.6,9.9,,,WSW,6.0,36.0,1017.0,0.0,14.4,No,No
3688,2010-06-30,37,4.3,16.1,0.0,3.0,9.3,,,WNW,4.0,41.0,1018.5,1.0,15.7,No,No
3689,2010-07-02,37,7.6,12.1,0.0,2.0,0.0,,,W,11.0,65.0,1023.5,8.0,11.9,No,No
3690,2010-07-12,37,10.1,16.9,0.2,2.0,2.1,,,WNW,6.0,61.0,1021.1,7.0,16.0,No,No
3691,2010-07-18,37,7.3,19.4,0.0,2.0,10.0,,,ESE,7.0,40.0,1017.8,1.0,18.7,No,No
3692,2010-07-19,37,8.7,16.7,0.0,3.6,0.8,,,SSW,7.0,53.0,1016.0,7.0,15.0,No,No
3693,2010-07-20,37,8.0,16.5,0.0,1.0,8.5,,,SSW,19.0,53.0,1021.4,3.0,14.9,No,Yes
3694,2010-08-06,37,7.6,17.0,0.0,2.4,10.3,,,S,19.0,40.0,1019.2,2.0,15.7,No,No
3695,2010-08-08,37,6.4,17.2,0.0,3.0,10.3,,,E,15.0,50.0,1019.1,1.0,15.2,No,No
3696,2010-08-17,37,7.6,17.6,0.0,4.4,10.4,,,E,15.0,26.0,1019.9,3.0,15.9,No,No
3697,2010-08-18,37,6.5,19.9,0.0,4.2,6.6,,,NE,19.0,53.0,1012.0,5.0,17.7,No,Yes
3698,2010-09-05,37,16.4,21.3,0.6,5.6,11.3,,,,,35.0,1009.7,2.0,20.4,No,No
3699,2010-09-17,37,9.5,19.3,0.0,6.4,11.2,,,ENE,19.0,33.0,1017.8,5.0,17.2,No,No
3700,2010-09-23,37,15.2,19.0,0.2,5.0,1.1,,,E,15.0,63.0,1022.3,7.0,17.3,No,No
3701,2010-09-30,37,8.6,18.7,4.0,6.4,10.7,,,E,19.0,42.0,,2.0,16.2,Yes,No
3702,2010-10-14,37,17.8,28.9,2.0,4.0,10.8,NNW,41.0,E,17.0,48.0,1008.1,,26.6,Yes,No
3703,2010-10-15,37,19.5,24.7,0.0,7.8,0.2,NNW,76.0,NE,31.0,73.0,989.8,,21.8,No,No
3704,2010-10-25,37,13.9,19.6,14.0,1.2,5.4,SSW,50.0,S,22.0,64.0,1018.4,6.0,19.1,Yes,No
3705,2010-11-06,37,13.6,18.8,26.0,4.8,2.5,ESE,37.0,SSE,15.0,81.0,1021.9,,16.7,Yes,Yes
3706,2010-11-10,37,18.2,24.5,0.0,3.2,6.0,N,52.0,ENE,30.0,72.0,1017.1,7.0,23.5,No,Yes
3707,2010-11-11,37,19.7,27.2,8.6,7.2,9.3,E,30.0,E,24.0,43.0,1012.0,3.0,25.0,Yes,No
3708,2010-12-10,37,22.8,29.6,0.0,4.8,4.3,S,46.0,E,28.0,72.0,1006.0,7.0,24.0,No,No
3709,2010-12-18,37,19.6,25.5,0.0,7.8,4.1,W,57.0,NW,26.0,44.0,999.6,,25.4,No,No
3710,2011-01-02,37,20.7,28.0,0.0,10.6,8.6,S,52.0,SSE,26.0,62.0,1010.8,,26.6,No,Yes
3711,2011-01-11,37,21.8,25.2,0.4,6.6,0.8,ENE,44.0,NE,20.0,79.0,1012.1,,24.3,No,Yes
3712,2011-01-23,37,21.4,28.3,0.0,11.0,10.2,NNE,50.0,NE,28.0,57.0,1009.1,,26.1,No,No
3713,2011-01-28,37,22.5,24.3,0.0,7.2,4.3,SE,41.0,SSE,24.0,59.0,1019.1,,24.1,No,No
3714,2011-02-02,37,26.1,31.2,0.0,12.8,11.0,NE,35.0,E,20.0,70.0,1012.7,,28.4,No,No
3715,2011-02-08,37,18.7,25.3,0.2,4.8,3.9,ESE,30.0,ESE,17.0,52.0,1018.6,,24.2,No,No
3716,2011-02-10,37,20.4,25.7,0.0,7.2,4.7,NNE,41.0,E,24.0,70.0,1020.3,,24.3,No,No
3717,2011-02-13,37,19.5,22.8,9.6,2.4,0.0,SSE,54.0,S,26.0,88.0,1018.4,,21.3,Yes,No
3718,2011-03-08,37,17.6,25.8,0.2,6.8,10.4,NNE,48.0,NE,30.0,60.0,1015.8,,25.2,No,No
3719,2011-03-18,37,20.0,25.2,0.0,5.4,0.9,ESE,39.0,SSE,20.0,67.0,1014.0,,24.8,No,Yes
3720,2011-03-25,37,17.7,26.7,0.0,8.8,8.0,W,46.0,S,13.0,42.0,1008.7,,24.8,No,No
3721,2011-03-30,37,17.8,27.7,0.0,6.6,9.2,WSW,41.0,E,17.0,61.0,1016.1,,26.0,No,Yes
3722,2011-05-11,37,8.2,16.4,0.2,3.8,3.9,W,56.0,W,28.0,37.0,1006.4,,14.8,No,No
3723,2011-05-26,37,10.7,19.6,9.4,1.6,4.1,SW,39.0,S,17.0,51.0,1015.1,,19.3,Yes,No
3724,2011-07-02,37,11.3,19.3,2.6,1.4,9.6,W,24.0,E,2.0,57.0,1022.6,,18.9,Yes,No
3725,2011-07-05,37,12.2,17.1,0.0,4.8,9.8,W,65.0,W,39.0,27.0,1004.8,,16.5,No,No
3726,2011-07-11,37,9.2,17.9,0.0,4.0,10.0,SW,46.0,W,13.0,23.0,1018.1,,17.3,No,No
3727,2011-07-15,37,5.6,13.2,0.8,2.0,0.6,S,39.0,S,13.0,84.0,1032.4,,12.7,No,Yes
3728,2011-07-22,37,11.3,13.9,88.2,,0.0,S,46.0,WSW,19.0,95.0,1018.0,,11.5,Yes,Yes
3729,2011-07-25,37,8.3,19.1,0.6,1.6,6.0,NW,33.0,SSE,4.0,53.0,1014.8,,16.7,No,No
3730,2011-07-29,37,7.3,20.0,0.0,3.6,10.4,WNW,22.0,ENE,11.0,32.0,1023.6,,19.0,No,No
3731,2011-08-11,37,7.3,18.5,0.0,,6.7,W,33.0,S,13.0,47.0,1008.2,,16.9,No,Yes
3732,2011-08-13,37,8.3,18.9,2.6,1.2,7.8,W,28.0,E,17.0,51.0,1022.2,,17.2,Yes,No
3733,2011-08-24,37,10.4,18.9,1.0,1.4,10.3,ENE,28.0,ENE,17.0,51.0,1026.6,,18.4,No,No
3734,2011-08-25,37,10.4,19.9,0.2,4.0,10.6,E,30.0,NE,17.0,64.0,1020.6,,19.0,No,No
3735,2011-09-01,37,13.4,19.5,0.0,1.0,7.9,ESE,30.0,ESE,19.0,57.0,1022.4,,19.3,No,No
3736,2011-09-05,37,14.2,22.5,0.0,5.6,6.1,NNE,37.0,NE,13.0,62.0,1023.2,,20.1,No,No
3737,2011-10-23,37,19.0,24.8,0.0,4.8,9.5,ENE,30.0,ENE,19.0,71.0,1017.9,,22.4,No,No
3738,2011-10-29,37,17.6,28.2,0.0,6.2,5.1,NNE,35.0,ESE,11.0,69.0,1008.9,,24.1,No,No
3739,2011-11-16,37,19.1,22.1,0.0,10.0,1.1,S,65.0,SSW,22.0,73.0,1018.7,,20.7,No,Yes
3740,2011-11-29,37,19.7,26.2,0.0,9.4,8.0,NE,65.0,NE,22.0,76.0,1014.2,,24.6,No,No
3741,2011-12-06,37,12.6,19.1,5.4,2.8,0.5,ESE,30.0,SE,17.0,58.0,1017.9,,17.4,Yes,Yes
3742,2011-12-13,37,16.4,23.4,4.2,2.0,6.8,SSW,48.0,SSE,31.0,49.0,1007.9,,23.2,Yes,No
3743,2011-12-21,37,18.7,25.0,0.0,6.8,5.5,ESE,33.0,ESE,24.0,57.0,1016.6,,23.5,No,No
3744,2011-12-30,37,17.1,25.1,0.6,8.8,11.7,ESE,37.0,ESE,20.0,48.0,1019.5,,23.9,No,No
3745,2012-01-01,37,16.0,25.3,0.0,5.6,13.1,ENE,41.0,ENE,26.0,48.0,1015.3,,25.0,No,No
3746,2012-01-11,37,19.7,27.6,0.0,8.6,10.9,WSW,70.0,W,39.0,18.0,1001.5,,26.9,No,No
3747,2012-01-13,37,14.7,25.0,0.0,7.8,11.3,ENE,43.0,E,26.0,52.0,1013.5,,24.1,No,No
3748,2012-01-19,37,21.5,27.0,0.0,7.8,,S,44.0,SSE,20.0,67.0,1017.3,,25.4,No,No
3749,2012-01-27,37,21.8,25.3,2.0,2.8,2.5,ESE,46.0,ESE,28.0,70.0,1016.8,,24.1,Yes,No
3750,2012-02-02,37,18.5,20.2,5.4,2.8,0.0,ESE,39.0,SE,17.0,82.0,1010.5,,18.5,Yes,Yes
3751,2012-02-10,37,19.9,25.7,3.8,5.8,4.4,NE,46.0,NE,24.0,63.0,1009.9,,24.3,Yes,Yes
3752,2012-02-15,37,19.1,25.3,0.6,5.0,10.8,E,28.0,ENE,19.0,52.0,1019.9,,25.0,No,No
3753,2012-03-03,37,18.0,22.6,16.8,2.8,0.0,ENE,48.0,NNE,17.0,81.0,1018.5,,19.9,Yes,Yes
3754,2012-03-07,37,17.1,23.3,0.0,6.6,7.8,SSW,54.0,S,22.0,60.0,1015.7,,21.3,No,Yes
3755,2012-03-12,37,19.9,24.0,0.0,6.8,2.3,ENE,43.0,ENE,26.0,64.0,1020.0,,23.2,No,No
3756,2012-03-31,37,16.1,27.0,0.0,3.4,10.7,E,22.0,E,15.0,56.0,1016.7,,24.6,No,No
3757,2012-04-04,37,18.6,25.7,0.0,6.0,10.8,ENE,31.0,NE,17.0,62.0,1016.3,,24.5,No,No
3758,2012-04-06,37,17.6,25.1,0.0,6.6,10.3,ENE,33.0,ENE,20.0,45.0,1017.2,,24.1,No,No
3759,2012-04-07,37,18.2,28.3,0.0,8.0,9.2,SSE,57.0,SSE,31.0,59.0,1016.9,,23.3,No,No
3760,2012-04-09,37,14.1,24.8,6.4,3.8,10.7,SSE,61.0,W,19.0,28.0,1013.6,,24.6,Yes,No
3761,2012-04-12,37,13.0,22.8,7.2,2.8,10.1,,,SE,15.0,54.0,1030.9,,22.2,Yes,No
3762,2012-04-16,37,15.9,25.8,0.0,,7.8,S,35.0,SSE,20.0,58.0,1021.7,,23.5,No,Yes
3763,2012-04-23,37,17.6,19.5,0.0,1.6,0.1,NW,33.0,N,15.0,85.0,1011.0,,19.1,No,Yes
3764,2012-05-07,37,11.2,18.5,0.0,3.0,0.7,SSW,30.0,SW,7.0,44.0,1015.7,,17.9,No,No
3765,2012-05-08,37,10.8,23.3,0.0,1.2,10.2,W,30.0,WNW,7.0,37.0,1016.5,,22.8,No,No
3766,2012-05-13,37,9.9,18.1,0.0,5.4,10.1,W,70.0,W,39.0,35.0,1011.5,,16.8,No,No
3767,2012-05-14,37,9.1,18.6,0.0,4.6,10.1,W,43.0,SSW,22.0,40.0,1021.5,,17.2,No,No
3768,2012-06-16,37,11.7,13.9,0.4,1.8,0.0,W,26.0,NNE,9.0,91.0,1014.2,,13.8,No,Yes
3769,2012-06-19,37,8.6,19.2,0.0,2.2,9.7,WSW,54.0,WSW,28.0,37.0,1017.7,,19.0,No,No
3770,2012-07-20,37,5.8,17.3,0.0,2.8,9.8,SSW,35.0,SSW,19.0,38.0,1024.7,1.0,16.6,No,Yes
3771,2012-07-25,37,8.7,19.6,4.4,0.2,6.5,N,30.0,ENE,20.0,50.0,1019.3,2.0,18.0,Yes,No
3772,2012-08-02,37,6.5,17.4,0.0,4.2,9.6,W,44.0,SE,9.0,37.0,1018.5,3.0,15.8,No,No
3773,2012-08-18,37,9.6,18.1,0.0,6.6,10.4,W,61.0,W,33.0,33.0,1007.4,4.0,17.9,No,No
3774,2012-09-15,37,9.2,20.1,0.0,5.2,10.7,SSE,37.0,SE,19.0,44.0,1023.5,1.0,19.8,No,No
3775,2012-09-18,37,12.4,20.6,0.0,3.6,7.7,E,37.0,E,20.0,66.0,1013.8,5.0,18.2,No,Yes
3776,2012-10-25,37,13.8,25.6,0.0,8.2,10.5,NE,30.0,E,19.0,46.0,1006.6,6.0,24.8,No,No
3777,2012-11-21,37,13.4,24.5,0.4,5.2,10.6,NNE,50.0,NE,24.0,59.0,1012.2,6.0,22.3,No,No
3778,2012-11-29,37,19.9,27.0,1.2,2.4,8.3,NE,43.0,NE,20.0,63.0,1013.6,2.0,26.2,Yes,No
3779,2013-01-04,37,18.3,26.6,0.0,9.0,13.1,NNE,52.0,ENE,26.0,60.0,1014.1,0.0,24.8,No,No
3780,2013-01-08,37,20.9,42.3,0.0,9.8,8.7,NNW,69.0,NW,28.0,14.0,999.1,6.0,39.8,No,No
3781,2013-01-15,37,16.8,24.9,0.2,9.8,10.8,NE,41.0,E,17.0,53.0,1016.7,3.0,23.1,No,No
3782,2013-01-18,37,21.7,45.8,0.0,9.0,8.4,S,78.0,E,15.0,14.0,997.9,3.0,44.7,No,No
3783,2013-01-22,37,20.9,29.6,0.0,7.4,7.3,S,52.0,NE,17.0,63.0,1007.4,7.0,26.5,No,No
3784,2013-03-07,37,18.6,27.1,0.0,7.4,11.4,NE,39.0,NE,24.0,52.0,1017.4,1.0,26.3,No,No
3785,2013-03-08,37,20.3,26.8,0.0,7.8,6.1,E,31.0,E,20.0,57.0,1020.5,4.0,26.2,No,No
3786,2013-03-09,37,21.2,27.2,0.6,6.8,6.6,ENE,39.0,ENE,24.0,53.0,1019.0,3.0,26.0,No,No
3787,2013-03-17,37,18.7,24.0,0.0,6.8,10.8,SSW,65.0,SSW,31.0,35.0,1015.0,1.0,23.2,No,No
3788,2013-04-02,37,16.3,26.2,0.0,3.8,10.9,SW,39.0,ESE,19.0,41.0,1013.8,2.0,25.4,No,Yes
3789,2013-04-12,37,15.6,26.0,0.0,4.4,10.3,ENE,31.0,ENE,19.0,47.0,1022.8,1.0,24.2,No,No
3790,2013-04-20,37,12.2,19.0,33.6,,1.2,SE,65.0,SSE,30.0,68.0,1014.1,7.0,17.5,Yes,Yes
3791,2013-04-21,37,10.9,22.2,32.8,2.8,9.7,W,33.0,ESE,15.0,56.0,1012.4,1.0,20.0,Yes,No
3792,2013-04-25,37,12.5,23.2,0.0,4.8,10.1,W,33.0,ESE,17.0,45.0,1019.5,1.0,20.3,No,No
3793,2013-04-28,37,14.4,28.7,0.0,4.6,10.1,WNW,28.0,WNW,15.0,29.0,1016.0,1.0,28.1,No,No
3794,2013-04-29,37,15.9,26.5,0.0,6.2,9.3,WNW,26.0,ESE,13.0,73.0,1020.9,3.0,22.6,No,No
3795,2013-05-02,37,14.4,20.3,0.0,5.6,7.4,S,46.0,S,20.0,51.0,1025.2,4.0,18.7,No,No
3796,2013-05-14,37,14.2,21.3,0.0,2.4,6.9,W,41.0,SE,13.0,31.0,1011.1,6.0,20.0,No,No
3797,2013-06-01,37,13.9,21.2,0.0,4.0,3.0,NW,52.0,N,17.0,61.0,1014.1,7.0,19.9,No,Yes
3798,2013-06-14,37,11.7,20.1,0.0,3.6,7.0,W,46.0,WSW,22.0,46.0,1002.9,6.0,18.5,No,No
3799,2013-06-20,37,8.7,16.6,1.4,2.8,7.2,SSW,39.0,SSW,20.0,57.0,1021.0,6.0,15.6,Yes,No
3800,2013-06-21,37,8.0,17.3,0.0,2.0,8.1,W,31.0,SSW,15.0,58.0,1019.1,2.0,16.1,No,Yes
3801,2013-06-28,37,12.9,16.1,16.8,2.8,0.0,ESE,41.0,ENE,15.0,83.0,1022.5,7.0,16.0,Yes,Yes
3802,2013-07-06,37,7.8,17.4,0.0,4.2,9.8,WSW,37.0,WNW,19.0,31.0,1018.1,0.0,17.1,No,No
3803,2013-07-10,37,8.9,15.9,8.0,1.2,2.7,W,24.0,SSE,13.0,71.0,1031.6,6.0,14.8,Yes,No
3804,2013-07-17,37,13.0,24.3,4.8,1.8,8.7,NE,22.0,E,9.0,48.0,1020.6,3.0,23.0,Yes,No
3805,2013-07-21,37,8.5,16.3,0.2,6.4,10.1,NW,54.0,WNW,31.0,29.0,1013.2,1.0,16.0,No,No
3806,2013-07-22,37,8.7,17.2,0.0,3.8,9.9,WNW,54.0,W,26.0,28.0,1016.3,2.0,16.6,No,No
3807,2013-07-26,37,7.9,20.3,0.0,3.4,9.3,WNW,22.0,WNW,7.0,32.0,1023.3,1.0,19.5,No,No
3808,2013-07-31,37,12.6,18.4,5.6,2.6,8.1,S,43.0,S,22.0,61.0,1022.7,4.0,17.0,Yes,No
3809,2013-08-06,37,11.9,23.9,0.0,5.6,8.7,NNW,52.0,WNW,17.0,30.0,1008.0,5.0,22.1,No,No
3810,2013-08-13,37,9.6,22.8,0.0,5.8,10.8,W,35.0,WNW,9.0,25.0,1012.2,1.0,22.2,No,No
3811,2013-08-20,37,8.4,16.6,0.0,6.2,10.8,WSW,56.0,WSW,22.0,26.0,1011.9,1.0,15.4,No,No
3812,2013-08-21,37,7.6,18.1,0.0,3.0,10.3,W,50.0,W,20.0,30.0,1013.4,3.0,17.5,No,No
3813,2013-08-27,37,11.5,21.9,0.0,2.2,9.4,W,24.0,ESE,15.0,60.0,1018.6,2.0,19.9,No,No
3814,2013-08-28,37,11.8,23.3,0.0,3.0,10.8,SSE,39.0,SSE,24.0,38.0,1020.2,2.0,22.1,No,No
3815,2013-08-31,37,14.9,24.5,0.0,5.8,8.2,W,30.0,SE,11.0,34.0,1020.0,4.0,23.6,No,No
3816,2013-09-05,37,12.2,28.8,0.0,5.8,10.1,W,28.0,WNW,11.0,29.0,1023.0,5.0,28.5,No,No
3817,2013-09-08,37,17.0,21.2,0.0,4.6,1.7,SSE,41.0,ESE,13.0,73.0,1023.0,7.0,18.7,No,No
3818,2013-10-03,37,15.2,18.9,0.0,10.0,3.7,WSW,65.0,S,24.0,41.0,1014.3,4.0,17.2,No,Yes
3819,2013-10-08,37,14.3,21.9,0.0,5.8,11.2,SSE,44.0,SSE,22.0,49.0,1015.8,5.0,19.8,No,No
3820,2013-10-13,37,17.5,35.0,0.0,6.6,10.8,WNW,80.0,WNW,46.0,10.0,996.3,1.0,34.2,No,Yes
3821,2013-10-25,37,12.2,23.4,0.0,10.8,10.4,E,35.0,E,26.0,31.0,1019.2,0.0,20.7,No,No
3822,2013-10-26,37,14.0,23.9,0.0,8.8,11.6,WSW,44.0,ESE,26.0,42.0,1019.1,1.0,21.6,No,No
3823,2013-11-19,37,16.4,25.4,17.6,2.0,10.3,S,39.0,SSE,17.0,55.0,1010.3,2.0,24.5,Yes,No
3824,2013-11-24,37,16.8,23.8,3.6,5.0,13.0,SE,41.0,SE,20.0,51.0,1005.2,2.0,22.7,Yes,No
3825,2013-11-28,37,16.6,26.5,0.0,8.0,11.2,NNE,46.0,NE,19.0,60.0,1005.0,7.0,25.6,No,No
3826,2013-11-30,37,14.9,22.9,2.8,3.4,7.3,SW,44.0,SE,20.0,49.0,1019.5,2.0,21.9,Yes,No
3827,2013-12-17,37,18.7,26.0,0.2,3.6,11.9,NE,44.0,ENE,30.0,52.0,1019.5,1.0,24.7,No,No
3828,2013-12-23,37,22.4,36.0,0.0,7.6,4.0,S,57.0,ESE,9.0,34.0,1004.3,7.0,31.5,No,No
3829,2013-12-31,37,17.5,26.2,0.0,6.4,10.6,ESE,37.0,ESE,24.0,55.0,1011.0,1.0,25.9,No,No
3830,2014-01-06,37,19.6,32.0,0.0,9.4,12.8,W,43.0,SE,26.0,26.0,1007.3,1.0,28.9,No,No
3831,2014-01-31,37,20.3,28.3,0.0,12.6,13.0,NE,44.0,NE,26.0,45.0,1012.0,1.0,27.2,No,No
3832,2014-02-10,37,20.6,27.2,0.0,10.4,0.2,SSE,59.0,S,17.0,54.0,1017.5,6.0,25.5,No,No
3833,2014-02-17,37,18.4,26.4,21.8,7.0,8.3,SSW,31.0,ESE,20.0,56.0,1013.3,4.0,23.7,Yes,No
3834,2014-02-20,37,20.4,29.1,13.2,4.2,11.2,WSW,33.0,ESE,17.0,40.0,1007.9,2.0,25.6,Yes,No
3835,2014-03-02,37,17.9,22.8,6.6,2.4,1.2,ESE,41.0,S,17.0,86.0,1020.6,8.0,19.8,Yes,Yes
3836,2014-03-12,37,19.2,29.2,0.0,8.2,6.2,SE,37.0,E,11.0,52.0,1015.4,7.0,27.6,No,Yes
3837,2014-03-20,37,21.7,27.0,0.0,6.2,9.2,E,33.0,E,22.0,54.0,1024.2,3.0,26.4,No,No
3838,2014-03-30,37,19.4,27.0,0.2,3.6,10.1,SE,35.0,ESE,22.0,55.0,1019.2,3.0,27.0,No,Yes
3839,2014-04-01,37,17.5,26.4,0.0,3.2,6.2,NNE,31.0,ENE,17.0,66.0,1017.5,7.0,24.6,No,No
3840,2014-04-07,37,15.3,22.4,16.0,4.2,3.3,SSE,39.0,SSE,9.0,63.0,1023.6,6.0,21.1,Yes,Yes
3841,2014-04-13,37,16.0,20.6,3.8,1.4,1.0,SSE,52.0,S,15.0,88.0,1016.1,7.0,18.5,Yes,Yes
3842,2014-04-20,37,13.2,22.9,0.0,5.2,10.4,WSW,28.0,ENE,17.0,56.0,1014.7,1.0,21.9,No,No
3843,2014-04-21,37,13.2,25.3,0.0,4.0,9.7,W,35.0,ESE,15.0,31.0,1018.5,3.0,24.4,No,No
3844,2014-04-28,37,15.0,20.6,20.2,1.0,2.8,W,20.0,NNE,11.0,67.0,1022.1,6.0,20.4,Yes,No
3845,2014-04-30,37,18.2,25.3,3.4,5.0,7.1,WSW,44.0,SSW,20.0,28.0,1011.4,2.0,24.3,Yes,No
3846,2014-05-03,37,11.7,15.7,1.2,5.6,1.1,W,57.0,W,35.0,46.0,994.8,7.0,14.8,Yes,Yes
3847,2014-05-18,37,13.0,24.8,0.0,3.4,2.8,W,20.0,W,7.0,41.0,1025.2,7.0,24.4,No,No
3848,2014-05-23,37,13.9,25.1,0.0,4.0,8.0,W,22.0,WNW,13.0,41.0,1013.0,5.0,23.8,No,No
3849,2014-05-24,37,15.7,25.2,0.0,4.8,7.4,WSW,35.0,SSW,15.0,45.0,1014.0,6.0,22.6,No,No
3850,2014-05-25,37,15.5,26.9,0.0,3.4,7.1,W,26.0,ESE,17.0,43.0,1017.1,2.0,24.9,No,No
3851,2014-06-02,37,12.4,22.3,1.0,2.0,5.9,W,30.0,WNW,9.0,54.0,1014.9,3.0,19.9,No,No
3852,2014-06-04,37,11.2,22.3,0.0,3.6,9.6,W,33.0,SSE,13.0,53.0,1022.9,3.0,22.0,No,Yes
3853,2014-06-17,37,10.0,19.8,0.0,4.4,9.1,WSW,43.0,SSW,19.0,46.0,1024.0,5.0,17.8,No,No
3854,2014-06-18,37,11.4,20.4,0.0,1.8,9.4,W,35.0,ESE,11.0,51.0,1027.9,1.0,18.7,No,No
3855,2014-06-25,37,11.1,18.1,0.0,4.0,9.7,W,76.0,W,39.0,35.0,1012.8,1.0,17.7,No,No
3856,2014-06-29,37,10.0,16.4,0.0,7.0,9.6,NW,69.0,NW,28.0,37.0,1004.8,3.0,15.5,No,No
3857,2014-07-08,37,7.9,18.7,0.0,3.8,9.7,W,33.0,E,6.0,51.0,1012.2,1.0,16.2,No,No
3858,2014-07-17,37,9.5,19.9,0.0,2.0,9.4,W,56.0,WNW,26.0,33.0,1008.6,3.0,19.1,No,No
3859,2014-08-04,37,6.4,17.2,0.0,2.6,10.1,E,26.0,E,20.0,58.0,1030.4,4.0,16.0,No,No
3860,2014-08-07,37,9.6,20.4,0.0,4.6,6.8,W,41.0,SE,13.0,36.0,1027.5,1.0,18.8,No,No
3861,2014-08-20,37,9.5,17.1,8.2,4.6,5.0,SW,44.0,S,22.0,54.0,1024.5,6.0,15.7,Yes,Yes
3862,2014-08-30,37,12.0,16.1,3.2,3.8,2.7,SSW,52.0,SW,22.0,84.0,1021.7,7.0,14.9,Yes,Yes
3863,2014-09-13,37,12.9,17.6,0.8,2.4,3.8,E,28.0,E,17.0,72.0,1023.5,4.0,16.8,No,No
3864,2014-10-04,37,16.4,21.9,0.0,3.0,8.5,ENE,39.0,NE,24.0,68.0,1015.5,1.0,21.5,No,No
3865,2014-10-22,37,15.0,21.3,0.0,5.0,9.2,NNE,46.0,NE,28.0,54.0,1022.0,1.0,20.4,No,No
3866,2014-11-12,37,16.4,22.2,0.0,4.6,6.1,ENE,33.0,E,20.0,51.0,1016.0,1.0,21.6,No,No
3867,2014-11-18,37,18.6,26.7,0.0,8.0,11.7,SSE,43.0,SSE,24.0,45.0,1016.4,1.0,25.2,No,No
3868,2014-12-18,37,18.3,25.3,0.0,6.8,5.6,E,31.0,E,20.0,70.0,1005.5,6.0,24.4,No,No
3869,2014-12-25,37,19.8,26.8,0.0,5.8,5.3,WSW,59.0,NE,22.0,71.0,1005.7,7.0,25.6,No,Yes
3870,2014-12-29,37,17.7,27.3,0.0,5.4,12.6,NNE,46.0,NE,24.0,66.0,1004.1,1.0,25.4,No,No
3871,2015-01-05,37,20.5,26.3,0.2,10.0,3.4,S,35.0,ESE,15.0,66.0,1018.7,7.0,25.9,No,No
3872,2015-01-06,37,21.3,28.2,0.2,4.0,11.8,E,26.0,E,17.0,64.0,1019.9,3.0,26.8,No,No
3873,2015-01-13,37,18.9,28.8,4.8,5.4,7.5,NNE,43.0,ENE,20.0,77.0,1005.6,5.0,24.5,Yes,No
3874,2015-01-25,37,21.6,34.4,1.0,8.0,11.2,S,59.0,E,19.0,44.0,1001.6,5.0,31.2,No,No
3875,2015-02-05,37,18.6,24.3,7.4,7.2,0.5,ESE,46.0,ESE,13.0,54.0,1024.1,7.0,22.5,Yes,No
3876,2015-02-21,37,20.5,25.6,1.0,2.8,0.0,ENE,37.0,ESE,15.0,74.0,1016.0,8.0,24.5,No,Yes
3877,2015-02-22,37,20.7,27.4,1.2,3.4,10.7,E,31.0,E,20.0,62.0,1016.9,6.0,26.8,Yes,No
3878,2015-03-09,37,20.3,31.2,0.0,4.0,11.0,ENE,31.0,E,24.0,57.0,1009.9,1.0,27.7,No,No
3879,2015-03-11,37,21.3,27.9,0.0,1.2,7.6,WNW,52.0,E,26.0,65.0,1013.3,1.0,27.0,No,No
3880,2015-03-12,37,20.0,28.7,0.2,6.2,9.8,SE,41.0,SE,22.0,52.0,1013.3,6.0,27.3,No,No
3881,2015-03-14,37,15.8,24.5,1.2,3.4,8.9,NE,31.0,E,19.0,49.0,1014.6,2.0,23.7,Yes,No
3882,2015-03-20,37,20.0,31.4,0.0,5.2,8.0,SSE,72.0,S,39.0,65.0,1012.0,5.0,24.9,No,Yes
3883,2015-03-21,37,18.3,23.1,2.0,7.6,0.9,SSE,44.0,SE,22.0,55.0,1025.3,6.0,21.7,Yes,Yes
3884,2015-03-29,37,15.2,24.7,0.0,5.0,6.4,ENE,31.0,ENE,20.0,59.0,1021.1,6.0,23.2,No,No
